stages,scope,tested_layers,spider_suppression,ant_factor_L7,ant_factor_L22,ant_factor_L27,factor_l1,factor_l2,maximum_ant_factor,success,total_delta_norm,spider_feature_ids,spider_positions,spider_targets,ant_feature_ids,ant_positions,ant_targets,operation_delta_norms,top_token,top_probability,p_six,p_eight,p_four,log_p_six_minus_log_p_eight,top_tokens
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,0.0,2.0,2.0,4.0,2.8284271247461903,2.0,False,5187.750221991526,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[0.0, 3646.2310485839844, 720.8788299560547, 1889.45556640625]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 3646.2314453125, 720.8788452148438, 390.2601623535156, 409.0282287597656, 1018.3231811523438, 977.5166625976562, 1889.455810546875]", Eight,0.9999873638153076,6.144134658825351e-06,0.9999873638153076,6.144134658825351e-06,-12.000000008968028,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999873638153076}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 6.144134658825351e-06}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 6.144134658825351e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.058984532344766e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 9.237333564726669e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 5.6027258388269274e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.736077499766793e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.598997571658714e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 4.598997571658714e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.5817027121964884e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.5817027121964884e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 2.7894328513689004e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,0.0,2.0,3.0,5.0,3.605551275463989,3.0,False,5601.366418013148,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[0.0, 3646.2310485839844, 720.8788299560547, 2834.183349609375]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 3646.2314453125, 720.8788452148438, 390.2601623535156, 409.0282287597656, 1018.3231811523438, 977.5166625976562, 2834.18359375]", Eight,0.9999873638153076,6.144134658825351e-06,0.9999873638153076,6.144134658825351e-06,-12.000000008968028,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999873638153076}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 6.144134658825351e-06}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 6.144134658825351e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.058984532344766e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.1860969983956693e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 5.6027258388269274e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.736077499766793e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 5.905229638614173e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 5.905229638614173e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.5817027121964884e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.5817027121964884e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 3.5817027121964884e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,0.0,3.0,0.0,3.0,3.0,3.0,False,6338.484608882181,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[0.0, 5469.346572875977, 1081.318244934082, 0.0]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 5469.34765625, 1081.3182373046875, 283.5103759765625, 380.84429931640625, 874.9600830078125, 941.53466796875, 0.0]", Eight,0.9999816417694092,1.0129907423106488e-05,0.9999816417694092,7.889179869380314e-06,-11.500000020230198,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999816417694092}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.0129907423106488e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889179869380314e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.0589669108849193e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.1860902482396796e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 7.194001394594807e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.736021988615562e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 7.582420802343393e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 5.905195776811922e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 4.598971203861879e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 3.581682173070533e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.581682173070533e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,0.0,3.0,1.0,4.0,3.1622776601683795,3.0,False,6408.502005308154,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[0.0, 5469.346572875977, 1081.318244934082, 944.727783203125]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 5469.34765625, 1081.3182373046875, 283.5103759765625, 380.84429931640625, 874.9600830078125, 941.53466796875, 944.7279052734375]", Eight,0.9999765157699585,1.3006992048758548e-05,0.9999765157699585,1.0129854672413785e-05,-11.250000010681852,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999765157699585}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.3006992048758548e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129854672413785e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.0589512789447326e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.955522144214683e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 9.237233200565242e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.250123560225802e-09}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 9.735972028579454e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 7.582381944537531e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.905165245678745e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 4.598947611622606e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 4.598947611622606e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,0.0,3.0,2.0,5.0,3.605551275463989,3.0,False,6614.108435537299,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[0.0, 5469.346572875977, 1081.318244934082, 1889.45556640625]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 5469.34765625, 1081.3182373046875, 283.5103759765625, 380.84429931640625, 874.9600830078125, 941.53466796875, 1889.455810546875]", Eight,0.99997878074646,1.3007022062083706e-05,0.99997878074646,7.88915713201277e-06,-11.249999968235397,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.99997878074646}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.3007022062083706e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.88915713201277e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.05895838437209e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.5229657535087426e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 7.193980522401944e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.735994233039946e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 5.905178568355041e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 5.905178568355041e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 4.5989578811855836e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 3.581671903507555e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.581671903507555e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,0.0,3.0,3.0,6.0,4.242640687119285,3.0,False,6943.268954902868,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[0.0, 5469.346572875977, 1081.318244934082, 2834.183349609375]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 5469.34765625, 1081.3182373046875, 283.5103759765625, 380.84429931640625, 874.9600830078125, 941.53466796875, 2834.18359375]", Eight,0.9999816417694092,1.0129907423106488e-05,0.9999816417694092,7.889179869380314e-06,-11.500000020230198,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999816417694092}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.0129907423106488e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889179869380314e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.0589669108849193e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.1860902482396796e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 7.194001394594807e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.736021988615562e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 7.582420802343393e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 5.905195776811922e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 4.598971203861879e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 3.581682173070533e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.581682173070533e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,0.0,0.0,1.0,1.0,1.0,False,2826.447285623914,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 0.0, 0.0, 0.0]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 0.0, 0.0, 421.7515563964844, 323.7467041015625, 915.7947998046875, 793.1229248046875, 0.0]", Eight,0.9999750852584839,7.889128028182313e-06,0.9999750852584839,1.6701284039299935e-05,-11.750000030235167,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999750852584839}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.6701284039299935e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 7.889128028182313e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.9277657037928293e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.5229600691668566e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.363353678371595e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 2.6465079017157223e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.2501216728466602e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 7.582371397418797e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.90515691900606e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.5816585808312595e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5816585808312595e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,0.0,1.0,2.0,1.4142135623730951,1.0,False,2980.1535318525334,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 0.0, 0.0, 944.727783203125]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 0.0, 0.0, 421.7515563964844, 323.7467041015625, 915.7947998046875, 793.1229248046875, 944.7279052734375]", Eight,0.9999750852584839,7.889128028182313e-06,0.9999750852584839,1.6701284039299935e-05,-11.750000030235167,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999750852584839}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.6701284039299935e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 7.889128028182313e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.9277657037928293e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.5229600691668566e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.363353678371595e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 2.6465079017157223e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.2501216728466602e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 7.582371397418797e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.90515691900606e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 2.789398712010893e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.789398712010893e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,0.0,2.0,3.0,2.23606797749979,2.0,False,3399.830513190347,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 0.0, 0.0, 1889.45556640625]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 0.0, 0.0, 421.7515563964844, 323.7467041015625, 915.7947998046875, 793.1229248046875, 1889.455810546875]", Eight,0.9999701976776123,7.889088919910137e-06,0.9999701976776123,2.1444770027301274e-05,-11.750000099769204,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999701976776123}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.1444770027301274e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 7.889088919910137e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.04332660966611e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.9555098873524912e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 5.60262947146839e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.3981666369697905e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.6051800999505872e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 9.7359109663131e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 7.582334204947472e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.5816410948186217e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5816410948186217e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,0.0,3.0,4.0,3.1622776601683795,3.0,False,4002.674218755813,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 0.0, 0.0, 2834.183349609375]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 0.0, 0.0, 421.7515563964844, 323.7467041015625, 915.7947998046875, 793.1229248046875, 2834.18359375]", Eight,0.9999749660491943,7.889127118687611e-06,0.9999749660491943,1.670128222031053e-05,-11.750000026307472,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999749660491943}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.670128222031053e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 7.889127118687611e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043350483902032e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.955519124408056e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.3633532342823855e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 2.6465076796711173e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.6051877604894571e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 7.582370287195772e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.905156363894548e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.5816583032755034e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5816583032755034e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,1.0,0.0,2.0,1.4142135623730951,1.0,False,3396.8206461365257,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 1823.1155242919922, 360.43941497802734, 0.0]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 1823.11572265625, 360.4394226074219, 439.2459411621094, 316.8162536621094, 972.3892822265625, 779.4091796875, 0.0]", Eight,0.9999474287033081,1.6700822015991434e-05,0.9999474287033081,3.5355642467038706e-05,-11.000000044559885,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999474287033081}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 3.5355642467038706e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.6700822015991434e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043211785960011e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.5108670698159585e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 9.236964082504073e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.602502017865163e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.0610451123559415e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 1.2500871449105944e-09}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 9.735688921708174e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.904993716221441e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.5988138297481385e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,1.0,1.0,3.0,1.7320508075688772,1.0,False,3525.748334328714,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 1823.1155242919922, 360.43941497802734, 944.727783203125]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 1823.11572265625, 360.4394226074219, 439.2459411621094, 316.8162536621094, 972.3892822265625, 779.4091796875, 944.7279052734375]", Eight,0.9999474287033081,1.6700822015991434e-05,0.9999474287033081,3.5355642467038706e-05,-11.000000044559885,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999474287033081}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 3.5355642467038706e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.6700822015991434e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043211785960011e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.5108670698159585e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 9.236964082504073e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.602502017865163e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.0610451123559415e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 1.2500871449105944e-09}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 9.735688921708174e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.904993716221441e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.5988138297481385e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,1.0,2.0,4.0,2.449489742783178,2.0,False,3886.9568767904684,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 1823.1155242919922, 360.43941497802734, 1889.45556640625]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 1823.11572265625, 360.4394226074219, 439.2459411621094, 316.8162536621094, 972.3892822265625, 779.4091796875, 1889.455810546875]", Eight,0.9999552965164185,1.6700954802217893e-05,0.9999552965164185,2.7535219487617724e-05,-10.999999961907609,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999552965164185}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.7535219487617724e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.6700954802217893e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043251007919025e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.955480755100325e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 7.193811768502201e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.3632675250648845e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.061061321612101e-09}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 9.735765527096873e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 9.735765527096873e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 4.598849911996439e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.598849911996439e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,1.0,3.0,5.0,3.3166247903554,3.0,False,4423.910842806513,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 1823.1155242919922, 360.43941497802734, 2834.183349609375]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 1823.11572265625, 360.4394226074219, 439.2459411621094, 316.8162536621094, 972.3892822265625, 779.4091796875, 2834.18359375]", Eight,0.9999552965164185,1.6700954802217893e-05,0.9999552965164185,2.7535219487617724e-05,-10.999999961907609,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999552965164185}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.7535219487617724e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.6700954802217893e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043251007919025e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.510886787376876e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 9.237036913134489e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.3632675250648845e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.061061321612101e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 1.2500970258955135e-09}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 9.735765527096873e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 5.905039790476962e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.598849911996439e-10}]"
"[""triple_coarse""]",L7+L22+L27,"[7, 22, 27]",1.0,1.0,2.0,0.0,3.0,2.23606797749979,2.0,False,4668.246392645681,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[126.26797485351562, 3646.2310485839844, 720.8788299560547, 0.0]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 3646.2314453125, 720.8788452148438, 407.16033935546875, 297.6098937988281, 961.333984375, 748.9634399414062, 0.0]", Eight,0.9999186992645264,3.535462747095153e-05,0.9999186992645264,4.5396238419925794e-05,-10.249999965736729,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999186992645264}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 4.5396238419925794e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.535462747095153e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043066835241916e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 3.2239245939535977e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.1860155524345828e-08}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.3631076529493384e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.0609858264464265e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 1.250051284706899e-09}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 9.735409145505969e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 5.904823852098673e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.904823852098673e-10}]"
